Gene stable ID	Gene stable ID version	NCBI gene (formerly Entrezgene) ID	HGNC symbol
ENSG00000133398	ENSG00000133398.4	84246	MED10
ENSG00000121743	ENSG00000121743.4	2700	GJA3
ENSG00000172728	ENSG00000172728.16	84750	FUT10
ENSG00000165474	ENSG00000165474.8	2706	GJB2
ENSG00000172671	ENSG00000172671.20	93550	ZFAND4
ENSG00000118271	ENSG00000118271.12	7276	TTR
ENSG00000288217	ENSG00000288217.3	5830	PEX5
ENSG00000121742	ENSG00000121742.19	10804	GJB6
ENSG00000258724	ENSG00000258724.1	54984	PINX1
ENSG00000284283	ENSG00000284283.1	391746	TAF11L4
ENSG00000100330	ENSG00000100330.16	8897	MTMR3
ENSG00000156687	ENSG00000156687.11	137970	UNC5D
ENSG00000170558	ENSG00000170558.10	1000	CDH2
ENSG00000288292	ENSG00000288292.1	1366	CLDN7
ENSG00000124275	ENSG00000124275.15	4552	MTRR
ENSG00000232040	ENSG00000232040.4	114821	ZBED9
ENSG00000121741	ENSG00000121741.17	7750	ZMYM2
ENSG00000124232	ENSG00000124232.11	11317	RBPJL
ENSG00000078401	ENSG00000078401.7	1906	EDN1
ENSG00000095777	ENSG00000095777.17	53904	MYO3A
ENSG00000288174	ENSG00000288174.1	6517	SLC2A4
ENSG00000224586	ENSG00000224586.7	2880	GPX5
ENSG00000119720	ENSG00000119720.18	55051	NRDE2
ENSG00000124145	ENSG00000124145.6	6385	SDC4
ENSG00000204703	ENSG00000204703.5	442184	OR2B3
ENSG00000204070	ENSG00000204070.10	90196	SYS1
ENSG00000112183	ENSG00000112183.15	221662	RBM24
ENSG00000038945	ENSG00000038945.15	4481	MSR1
ENSG00000254806	ENSG00000254806.5		SYS1-DBNDD2
ENSG00000205476	ENSG00000205476.9	317762	CCDC85C
ENSG00000288504	ENSG00000288504.1	51087	YBX2
ENSG00000124251	ENSG00000124251.11	27296	TP53TG5
ENSG00000124783	ENSG00000124783.14	6745	SSR1
ENSG00000215217	ENSG00000215217.7	134121	C5orf49
ENSG00000215472	ENSG00000215472.10	100526842	RPL17-C18orf32
ENSG00000124222	ENSG00000124222.22	8675	STX16
ENSG00000288145	ENSG00000288145.1	1984	EIF5A
ENSG00000142178	ENSG00000142178.9	150094	SIK1
ENSG00000080823	ENSG00000080823.23	5891	MOK
ENSG00000101670	ENSG00000101670.12	9388	LIPG
ENSG00000148450	ENSG00000148450.13	22921	MSRB2
ENSG00000113569	ENSG00000113569.16	9631	NUP155
ENSG00000160207	ENSG00000160207.9	11077	HSF2BP
ENSG00000150456	ENSG00000150456.11	221143	EEF1AKMT1
ENSG00000256574	ENSG00000256574.8	79290	OR13A1
ENSG00000092964	ENSG00000092964.18	1808	DPYSL2
ENSG00000168267	ENSG00000168267.7	256297	PTF1A
ENSG00000150457	ENSG00000150457.9	26524	LATS2
ENSG00000099256	ENSG00000099256.19	56952	PRTFDC1
ENSG00000234289	ENSG00000234289.6	54145	H2BC12L
ENSG00000234289	ENSG00000234289.6	102724334	H2BC12L
ENSG00000234289	ENSG00000234289.6	124908234	H2BC12L
ENSG00000151849	ENSG00000151849.16	55835	CENPJ
ENSG00000142182	ENSG00000142182.9	29947	DNMT3L
ENSG00000137273	ENSG00000137273.6	2295	FOXF2
ENSG00000124766	ENSG00000124766.7	6659	SOX4
ENSG00000133454	ENSG00000133454.16	84700	MYO18B
ENSG00000141627	ENSG00000141627.14	54808	DYM
ENSG00000148426	ENSG00000148426.13	254427	PROSER2
ENSG00000145996	ENSG00000145996.11	54901	CDKAL1
ENSG00000288325	ENSG00000288325.1	2874	GPS2
ENSG00000146038	ENSG00000146038.12	51473	DCDC2
ENSG00000160224	ENSG00000160224.17	326	AIRE
ENSG00000176624	ENSG00000176624.12	51320	MEX3C
ENSG00000172201	ENSG00000172201.12	3400	ID4
ENSG00000151023	ENSG00000151023.17	219670	ENKUR
ENSG00000206503	ENSG00000206503.13	3105	HLA-A
ENSG00000136770	ENSG00000136770.11	64215	DNAJC1
ENSG00000141959	ENSG00000141959.17	5211	PFKL
ENSG00000094841	ENSG00000094841.14	139596	UPRT
ENSG00000164825	ENSG00000164825.4	1672	DEFB1
ENSG00000196628	ENSG00000196628.20	6925	TCF4
ENSG00000180730	ENSG00000180730.5	387914	SHISA2
ENSG00000133105	ENSG00000133105.8	122042	RXFP2
ENSG00000122912	ENSG00000122912.15	8034	SLC25A16
ENSG00000254995	ENSG00000254995.4		STX16-NPEPL1
ENSG00000215440	ENSG00000215440.12	79716	NPEPL1
ENSG00000147454	ENSG00000147454.14	51312	SLC25A37
ENSG00000165443	ENSG00000165443.12	84457	PHYHIPL
ENSG00000213231	ENSG00000213231.13	9623	TCL1B
ENSG00000165259	ENSG00000165259.14	139324	HDX
ENSG00000104626	ENSG00000104626.15	90459	ERI1
ENSG00000183580	ENSG00000183580.10	23194	FBXL7
ENSG00000196663	ENSG00000196663.16	9895	TECPR2
ENSG00000073910	ENSG00000073910.23	10129	FRY
ENSG00000288456	ENSG00000288456.1		
ENSG00000138303	ENSG00000138303.18	51008	ASCC1
ENSG00000288269	ENSG00000288269.1	2642	GCGR
ENSG00000177669	ENSG00000177669.4	619373	MBOAT4
ENSG00000288301	ENSG00000288301.1	84461	NEURL4
ENSG00000164236	ENSG00000164236.12	651746	ANKRD33B
ENSG00000147459	ENSG00000147459.18	80005	DOCK5
ENSG00000101158	ENSG00000101158.15	51497	NELFCD
ENSG00000174740	ENSG00000174740.8	140886	PABPC5
ENSG00000152582	ENSG00000152582.14	79925	SPEF2
ENSG00000186288	ENSG00000186288.5	340529	PABPC1L2A
ENSG00000174225	ENSG00000174225.15	392509	ARL13A
ENSG00000160226	ENSG00000160226.16	755	CFAP410
ENSG00000284431	ENSG00000284431.1		
ENSG00000165288	ENSG00000165288.11	254065	BRWD3
ENSG00000288213	ENSG00000288213.1	348262	MCRIP1
ENSG00000100359	ENSG00000100359.21	27352	SGSM3
ENSG00000100764	ENSG00000100764.14	5700	PSMC1
ENSG00000160233	ENSG00000160233.8	81543	LRRC3
ENSG00000239839	ENSG00000239839.7	1668	DEFA3
ENSG00000175894	ENSG00000175894.18	54084	TSPEAR
ENSG00000125384	ENSG00000125384.7	5732	PTGER2
ENSG00000158813	ENSG00000158813.18	1896	EDA
ENSG00000104660	ENSG00000104660.19	23484	LEPROTL1
ENSG00000083642	ENSG00000083642.19	23047	PDS5B
ENSG00000188419	ENSG00000188419.14	1121	CHM
ENSG00000215455	ENSG00000215455.4	386677	KRTAP10-1
ENSG00000205445	ENSG00000205445.3	386679	KRTAP10-2
ENSG00000212935	ENSG00000212935.2	386682	KRTAP10-3
ENSG00000241123	ENSG00000241123.1	386680	KRTAP10-5
ENSG00000259164	ENSG00000259164.1		
ENSG00000265203	ENSG00000265203.2	5949	RBP3
ENSG00000188155	ENSG00000188155.11	386674	KRTAP10-6
ENSG00000272804	ENSG00000272804.3	386675	KRTAP10-7
ENSG00000187766	ENSG00000187766.1	386681	KRTAP10-8
ENSG00000221859	ENSG00000221859.2	353333	KRTAP10-10
ENSG00000243489	ENSG00000243489.4	386678	KRTAP10-11
ENSG00000212933	ENSG00000212933.1	386684	KRTAP12-4
ENSG00000205439	ENSG00000205439.10	386683	KRTAP12-3
ENSG00000221864	ENSG00000221864.4	353323	KRTAP12-2
ENSG00000288186	ENSG00000288186.1	116729	PPP1R27
ENSG00000120907	ENSG00000120907.18	148	ADRA1A
ENSG00000187175	ENSG00000187175.5	353332	KRTAP12-1
ENSG00000189169	ENSG00000189169.7	386685	KRTAP10-12
ENSG00000165322	ENSG00000165322.18	94134	ARHGAP12
ENSG00000184787	ENSG00000184787.19	7327	UBE2G2
ENSG00000101162	ENSG00000101162.4	81027	TUBB1
ENSG00000133422	ENSG00000133422.14	22880	MORC2
ENSG00000066739	ENSG00000066739.12	55102	ATG2B
ENSG00000124172	ENSG00000124172.10	514	ATP5F1E
ENSG00000133878	ENSG00000133878.9	78986	DUSP26
ENSG00000164327	ENSG00000164327.13	253260	RICTOR
ENSG00000124429	ENSG00000124429.18	79983	POF1B
ENSG00000101166	ENSG00000101166.16	51012	PRELID3B
ENSG00000167034	ENSG00000167034.10	4824	NKX3-1
ENSG00000180660	ENSG00000180660.8	4081	MAB21L1
ENSG00000288169	ENSG00000288169.1	9744	ACAP1
ENSG00000147416	ENSG00000147416.11	526	ATP6V1B2
ENSG00000102271	ENSG00000102271.14	56062	KLHL4
ENSG00000183255	ENSG00000183255.12	754	PTTG1IP
ENSG00000123178	ENSG00000123178.15	57213	SPRYD7
ENSG00000125965	ENSG00000125965.9	8200	GDF5
ENSG00000100784	ENSG00000100784.12	9252	RPS6KA5
ENSG00000126001	ENSG00000126001.16	11190	CEP250
ENSG00000253797	ENSG00000253797.2	9724	UTP14C
ENSG00000160256	ENSG00000160256.13	85395	SLX9
ENSG00000136098	ENSG00000136098.17	4752	NEK3
ENSG00000137177	ENSG00000137177.20	63971	KIF13A
ENSG00000288399	ENSG00000288399.2	147040	KCTD11
ENSG00000104756	ENSG00000104756.16	54793	KCTD9
ENSG00000288511	ENSG00000288511.3	339168	TMEM95
ENSG00000122824	ENSG00000122824.11	170685	NUDT10
ENSG00000186866	ENSG00000186866.17	23275	POFUT2
ENSG00000183628	ENSG00000183628.14	8214	DGCR6
ENSG00000198934	ENSG00000198934.5	57692	MAGEE1
ENSG00000185222	ENSG00000185222.10	51186	TCEAL9
ENSG00000288360	ENSG00000288360.1	65249	ZSWIM4
ENSG00000102390	ENSG00000102390.11	51260	PBDC1
ENSG00000134013	ENSG00000134013.16	4017	LOXL2
ENSG00000283809	ENSG00000283809.1		
ENSG00000102786	ENSG00000102786.15	26512	INTS6
ENSG00000184983	ENSG00000184983.11	4700	NDUFA6
ENSG00000288505	ENSG00000288505.1	342977	NANOS3
ENSG00000182512	ENSG00000182512.5	51218	GLRX5
ENSG00000179300	ENSG00000179300.4	203430	RTL3
ENSG00000140057	ENSG00000140057.9	122481	AK7
ENSG00000288152	ENSG00000288152.1	79173	BRME1
ENSG00000122145	ENSG00000122145.15	50945	TBX22
ENSG00000061337	ENSG00000061337.15	11178	LZTS1
ENSG00000125975	ENSG00000125975.14	140873	C20orf173
ENSG00000184661	ENSG00000184661.14	157313	CDCA2
ENSG00000189306	ENSG00000189306.11	27341	RRP7A
ENSG00000288293	ENSG00000288293.1	54862	CC2D1A
ENSG00000153779	ENSG00000153779.11	90316	TGIF2LX
ENSG00000204272	ENSG00000204272.13	550643	NBDY
ENSG00000088808	ENSG00000088808.18	23368	PPP1R13B
ENSG00000183570	ENSG00000183570.17	54039	PCBP3
ENSG00000100246	ENSG00000100246.13	10126	DNAL4
ENSG00000072401	ENSG00000072401.15	7321	UBE2D1
ENSG00000131171	ENSG00000131171.13	6451	SH3BGRL
ENSG00000221890	ENSG00000221890.6	23467	NPTXR
ENSG00000183741	ENSG00000183741.12	23466	CBX6
ENSG00000104219	ENSG00000104219.13	51201	ZDHHC2
ENSG00000266524	ENSG00000266524.3	2662	GDF10
ENSG00000188917	ENSG00000188917.15	79979	TRMT2B
ENSG00000128383	ENSG00000128383.13	200315	APOBEC3A
ENSG00000128383	ENSG00000128383.13	100913187	APOBEC3A
ENSG00000283740	ENSG00000283740.1	112488746	TAF11L11
ENSG00000196693	ENSG00000196693.15	7582	ZNF33B
ENSG00000250305	ENSG00000250305.9	57604	TRMT9B
ENSG00000182836	ENSG00000182836.10	345557	PLCXD3
ENSG00000288195	ENSG00000288195.1	79883	PODNL1
ENSG00000179750	ENSG00000179750.16	9582	APOBEC3B
ENSG00000066455	ENSG00000066455.13	9950	GOLGA5
ENSG00000168300	ENSG00000168300.14	115294	PCMTD1
ENSG00000099250	ENSG00000099250.18	8829	NRP1
ENSG00000170925	ENSG00000170925.3	56156	TEX13B
ENSG00000244509	ENSG00000244509.4	27350	APOBEC3C
ENSG00000288453	ENSG00000288453.1	90379	DCAF15
ENSG00000122033	ENSG00000122033.15	219402	MTIF3
ENSG00000186675	ENSG00000186675.7	139599	MAGEE2
ENSG00000284554	ENSG00000284554.2		
ENSG00000128394	ENSG00000128394.17	200316	APOBEC3F
ENSG00000268104	ENSG00000268104.3	11254	SLC6A14
ENSG00000070269	ENSG00000070269.14	54916	TMEM260
ENSG00000272897	ENSG00000272897.5		
ENSG00000185352	ENSG00000185352.9	266722	HS6ST3
ENSG00000123171	ENSG00000123171.8	83446	CCDC70
ENSG00000104765	ENSG00000104765.16	665	BNIP3L
ENSG00000125245	ENSG00000125245.14	2841	GPR18
ENSG00000184012	ENSG00000184012.14	7113	TMPRSS2
ENSG00000184012	ENSG00000184012.14	124905021	TMPRSS2
ENSG00000288283	ENSG00000288283.1	5989	RFX1
ENSG00000244462	ENSG00000244462.8	10137	RBM12
ENSG00000132938	ENSG00000132938.22	23281	MTUS2
ENSG00000239713	ENSG00000239713.9	60489	APOBEC3G
ENSG00000047597	ENSG00000047597.7	7504	XK
ENSG00000197296	ENSG00000197296.6	128486	FITM2
ENSG00000187690	ENSG00000187690.4	340602	EZHIP
ENSG00000215174	ENSG00000215174.2	286430	NLRP2B
ENSG00000102524	ENSG00000102524.12	10673	TNFSF13B
ENSG00000047648	ENSG00000047648.23	395	ARHGAP6
ENSG00000124120	ENSG00000124120.11	79183	TTPAL
ENSG00000288474	ENSG00000288474.1	117579	RLN3
ENSG00000100324	ENSG00000100324.14	10454	TAB1
ENSG00000288185	ENSG00000288185.1	9466	IL27RA
ENSG00000056097	ENSG00000056097.16	51663	ZFR
ENSG00000197892	ENSG00000197892.13	23303	KIF13B
ENSG00000132824	ENSG00000132824.14	10955	SERINC3
ENSG00000151846	ENSG00000151846.9	5042	PABPC3
ENSG00000165566	ENSG00000165566.13	219287	AMER2
ENSG00000288318	ENSG00000288318.1	342979	PALM3
ENSG00000127870	ENSG00000127870.17	6049	RNF6
ENSG00000128268	ENSG00000128268.12	4248	MGAT3
ENSG00000288191	ENSG00000288191.1	113230	MISP3
ENSG00000100335	ENSG00000100335.15	54471	MIEF1
ENSG00000054983	ENSG00000054983.17	2581	GALC
ENSG00000288239	ENSG00000288239.1	646457	C19orf67
ENSG00000168734	ENSG00000168734.14	11142	PKIG
ENSG00000288488	ENSG00000288488.1	90378	SAMD1
ENSG00000288516	ENSG00000288516.1	5566	PRKACA
ENSG00000132932	ENSG00000132932.19	51761	ATP8A2
ENSG00000285025	ENSG00000285025.1	54471	
ENSG00000147206	ENSG00000147206.17	56000	NXF3
ENSG00000187051	ENSG00000187051.9	91582	RPS19BP1
ENSG00000288210	ENSG00000288210.1	55723	ASF1B
ENSG00000101342	ENSG00000101342.10	140711	TLDC2
ENSG00000157601	ENSG00000157601.15	4599	MX1
ENSG00000104613	ENSG00000104613.12	55174	INTS10
ENSG00000182902	ENSG00000182902.14	83733	SLC25A18
ENSG00000177058	ENSG00000177058.12	153129	SLC38A9
ENSG00000288324	ENSG00000288324.1	22859	ADGRL1
ENSG00000132823	ENSG00000132823.11	51526	OSER1
ENSG00000149596	ENSG00000149596.7	57158	JPH2
ENSG00000137364	ENSG00000137364.5	7172	TPMT
ENSG00000124193	ENSG00000124193.16	6431	SRSF6
ENSG00000101844	ENSG00000101844.18	115201	ATG4A
ENSG00000120594	ENSG00000120594.17	84898	PLXDC2
ENSG00000151835	ENSG00000151835.17	26278	SACS
ENSG00000131100	ENSG00000131100.13	529	ATP6V1E1
ENSG00000277611	ENSG00000277611.1		
ENSG00000101052	ENSG00000101052.13	51098	IFT52
ENSG00000164822	ENSG00000164822.5	1671	DEFA6
ENSG00000164304	ENSG00000164304.16	285782	CAGE1
ENSG00000100739	ENSG00000100739.11	623	BDKRB1
ENSG00000104671	ENSG00000104671.8	10671	DCTN6
ENSG00000101057	ENSG00000101057.16	4605	MYBL2
ENSG00000170779	ENSG00000170779.11	55038	CDCA4
ENSG00000124196	ENSG00000124196.6	149699	GTSF1L
ENSG00000183486	ENSG00000183486.14	4600	MX2
ENSG00000148484	ENSG00000148484.18	6251	RSU1
ENSG00000173335	ENSG00000173335.5	128822	CST9
ENSG00000101307	ENSG00000101307.16	10326	SIRPB1
ENSG00000221914	ENSG00000221914.11	5520	PPP2R2A
ENSG00000153495	ENSG00000153495.11	121793	TEX29
ENSG00000099968	ENSG00000099968.18	23786	BCL2L13
ENSG00000100600	ENSG00000100600.15	5641	LGMN
ENSG00000157578	ENSG00000157578.14	150082	LCA5L
ENSG00000285444	ENSG00000285444.1		
ENSG00000178695	ENSG00000178695.6	115207	KCTD12
ENSG00000102794	ENSG00000102794.10	730249	ACOD1
ENSG00000125879	ENSG00000125879.5	56914	OTOR
ENSG00000227877	ENSG00000227877.7	100507027	MRLN
ENSG00000102805	ENSG00000102805.16	1203	CLN5
ENSG00000147160	ENSG00000147160.9	158835	AWAT2
ENSG00000040731	ENSG00000040731.10	1008	CDH10
ENSG00000271303	ENSG00000271303.2	140809	SRXN1
ENSG00000125821	ENSG00000125821.13	92675	DTD1
ENSG00000101843	ENSG00000101843.19	5716	PSMD10
ENSG00000165757	ENSG00000165757.9	57608	JCAD
ENSG00000054598	ENSG00000054598.9	2296	FOXC1
ENSG00000283208	ENSG00000283208.2		
ENSG00000130703	ENSG00000130703.17	9885	OSBPL2
ENSG00000282804	ENSG00000282804.1		
ENSG00000005812	ENSG00000005812.11	26224	FBXL3
ENSG00000165655	ENSG00000165655.17	84858	ZNF503
ENSG00000187566	ENSG00000187566.6	378884	NHLRC1
ENSG00000284439	ENSG00000284439.1	646103	TAF11L3
ENSG00000153046	ENSG00000153046.18	9425	CDYL
ENSG00000077327	ENSG00000077327.16	9576	SPAG6
ENSG00000123572	ENSG00000123572.17	203447	NRK
ENSG00000164294	ENSG00000164294.14	493869	GPX8
ENSG00000288716	ENSG00000288716.1		
ENSG00000016082	ENSG00000016082.15	3670	ISL1
ENSG00000253309	ENSG00000253309.7	647174	SERPINE3
ENSG00000243156	ENSG00000243156.9	57553	MICAL3
ENSG00000154723	ENSG00000154723.13	522	ATP5PF
ENSG00000130224	ENSG00000130224.15	57631	LRCH2
ENSG00000122026	ENSG00000122026.11	6144	RPL21
ENSG00000124615	ENSG00000124615.20	4337	MOCS1
ENSG00000154122	ENSG00000154122.14	56172	ANKH
ENSG00000197217	ENSG00000197217.13	9583	ENTPD4
ENSG00000069509	ENSG00000069509.6	139341	FUNDC1
ENSG00000090061	ENSG00000090061.17	8812	CCNK
ENSG00000165406	ENSG00000165406.16	220972	MARCHF8
ENSG00000147082	ENSG00000147082.18	85417	CCNB3
ENSG00000139780	ENSG00000139780.8	196541	METTL21C
ENSG00000113593	ENSG00000113593.12	23398	PPWD1
ENSG00000134899	ENSG00000134899.24	2073	ERCC5
ENSG00000160284	ENSG00000160284.15	84221	SPATC1L
ENSG00000160285	ENSG00000160285.15	4047	LSS
ENSG00000102128	ENSG00000102128.8	282808	RAB40AL
ENSG00000196767	ENSG00000196767.9	5456	POU3F4
ENSG00000140104	ENSG00000140104.14	122616	CLBA1
ENSG00000283594	ENSG00000283594.1	109729126	FAM236C
ENSG00000078589	ENSG00000078589.13	27334	P2RY10
ENSG00000124602	ENSG00000124602.10	222643	UNC5CL
ENSG00000138336	ENSG00000138336.9	80312	TET1
ENSG00000147121	ENSG00000147121.16	55634	KRBOX4
ENSG00000164808	ENSG00000164808.17	23514	SPIDR
ENSG00000107984	ENSG00000107984.10	22943	DKK1
ENSG00000183576	ENSG00000183576.13	84193	SETD3
ENSG00000112212	ENSG00000112212.12	222642	TSPO2
ENSG00000170759	ENSG00000170759.11	3799	KIF5B
ENSG00000125255	ENSG00000125255.7	6555	SLC10A2
ENSG00000090776	ENSG00000090776.6	1947	EFNB1
ENSG00000172197	ENSG00000172197.11	154141	MBOAT1
ENSG00000172458	ENSG00000172458.5	53342	IL17D
ENSG00000007944	ENSG00000007944.15	29116	MYLIP
ENSG00000102055	ENSG00000102055.7	80316	PPP1R2C
ENSG00000183035	ENSG00000183035.13	1538	CYLC1
ENSG00000134864	ENSG00000134864.11	87769	GGACT
ENSG00000234127	ENSG00000234127.9	7726	TRIM26
ENSG00000180332	ENSG00000180332.7	386618	KCTD4
ENSG00000147223	ENSG00000147223.6	92129	RIPPLY1
ENSG00000165300	ENSG00000165300.8	26050	SLITRK5
ENSG00000151876	ENSG00000151876.13	26272	FBXO4
ENSG00000068650	ENSG00000068650.19	23250	ATP11A
ENSG00000185753	ENSG00000185753.13	159013	CXorf38
ENSG00000101074	ENSG00000101074.5	140902	R3HDML
ENSG00000101098	ENSG00000101098.13	140730	RIMS4
ENSG00000182916	ENSG00000182916.8	56849	TCEAL7
ENSG00000113389	ENSG00000113389.16	4883	NPR3
ENSG00000185567	ENSG00000185567.7	113146	AHNAK2
ENSG00000133169	ENSG00000133169.6	55859	BEX1
ENSG00000149658	ENSG00000149658.18	54915	YTHDF1
ENSG00000156639	ENSG00000156639.12	60685	ZFAND3
ENSG00000226372	ENSG00000226372.4	139425	DCAF8L1
ENSG00000100865	ENSG00000100865.15	51550	CINP
ENSG00000101197	ENSG00000101197.13	79444	BIRC7
ENSG00000186767	ENSG00000186767.7	139886	SPIN4
ENSG00000160282	ENSG00000160282.15	10841	FTCD
ENSG00000198354	ENSG00000198354.7	340578	DCAF12L2
ENSG00000189401	ENSG00000189401.3	139562	OTUD6A
ENSG00000152207	ENSG00000152207.8	57105	CYSLTR2
ENSG00000125676	ENSG00000125676.20	57187	THOC2
ENSG00000124721	ENSG00000124721.18	1769	DNAH8
ENSG00000165621	ENSG00000165621.9	27199	OXGR1
ENSG00000165914	ENSG00000165914.15	145567	TTC7B
ENSG00000101198	ENSG00000101198.15	128414	NKAIN4
ENSG00000152465	ENSG00000152465.18	9397	NMT2
ENSG00000188243	ENSG00000188243.14	170622	COMMD6
ENSG00000283967	ENSG00000283967.1	112488737	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906475	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906476	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906477	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906478	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906479	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906480	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906481	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906482	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906483	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906484	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906485	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906486	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906487	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906488	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906489	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906490	TAF11L8
ENSG00000283967	ENSG00000283967.1	124906491	TAF11L8
ENSG00000283988	ENSG00000283988.1	112488745	TAF11L9
ENSG00000169271	ENSG00000169271.3	8988	HSPB3
ENSG00000100312	ENSG00000100312.11	49	ACR
ENSG00000134363	ENSG00000134363.12	10468	FST
ENSG00000101199	ENSG00000101199.13	55738	ARFGAP1
ENSG00000136114	ENSG00000136114.17	55901	THSD1
ENSG00000159267	ENSG00000159267.17	3141	HLCS
ENSG00000284465	ENSG00000284465.1	112488736	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906475	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906476	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906477	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906478	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906479	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906480	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906481	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906482	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906483	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906484	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906485	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906486	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906487	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906488	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906489	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906490	TAF11L7
ENSG00000284465	ENSG00000284465.1	124906491	TAF11L7
ENSG00000204161	ENSG00000204161.14	170371	TMEM273
ENSG00000136100	ENSG00000136100.14	51028	VPS36
ENSG00000284373	ENSG00000284373.1	391742	TAF11L2
ENSG00000180509	ENSG00000180509.13	3753	KCNE1
ENSG00000112996	ENSG00000112996.11	10884	MRPS30
ENSG00000171044	ENSG00000171044.11	286046	XKR6
ENSG00000100416	ENSG00000100416.15	55687	TRMU
ENSG00000119714	ENSG00000119714.11	8111	GPR68
ENSG00000112964	ENSG00000112964.14	2690	GHR
ENSG00000142156	ENSG00000142156.16	1291	COL6A1
ENSG00000147437	ENSG00000147437.10	2796	GNRH1
ENSG00000258691	ENSG00000258691.1		
ENSG00000204271	ENSG00000204271.13	169981	SPIN3
ENSG00000060339	ENSG00000060339.14	55749	CCAR1
ENSG00000152315	ENSG00000152315.5	56659	KCNK13
ENSG00000136108	ENSG00000136108.15	26586	CKAP2
ENSG00000042088	ENSG00000042088.14	55775	TDP1
ENSG00000205927	ENSG00000205927.5	10215	OLIG2
ENSG00000184221	ENSG00000184221.13	116448	OLIG1
ENSG00000124784	ENSG00000124784.9	83732	RIOK1
ENSG00000165416	ENSG00000165416.15	10910	SUGT1
ENSG00000160180	ENSG00000160180.17	7033	TFF3
ENSG00000166351	ENSG00000166351.11	317754	POTED
ENSG00000078596	ENSG00000078596.11	9452	ITM2A
ENSG00000113100	ENSG00000113100.10	1007	CDH9
ENSG00000139675	ENSG00000139675.13	144983	HNRNPA1L2
ENSG00000096433	ENSG00000096433.11	3710	ITPR3
ENSG00000177398	ENSG00000177398.19	89766	UMODL1
ENSG00000182346	ENSG00000182346.22	267012	DAOA
ENSG00000102021	ENSG00000102021.11	51213	LUZP4
ENSG00000227234	ENSG00000227234.2	728695	SPANXB1
ENSG00000075240	ENSG00000075240.17	23151	GRAMD4
ENSG00000166681	ENSG00000166681.14	27018	BEX3
ENSG00000043355	ENSG00000043355.12	7546	ZIC2
ENSG00000151388	ENSG00000151388.11	81792	ADAMTS12
ENSG00000139800	ENSG00000139800.9	85416	ZIC5
ENSG00000139517	ENSG00000139517.9	222484	LNX2
ENSG00000046774	ENSG00000046774.10	51438	MAGEC2
ENSG00000075275	ENSG00000075275.18	9620	CELSR1
ENSG00000179542	ENSG00000179542.16	139065	SLITRK4
ENSG00000169840	ENSG00000169840.5	219409	GSX1
ENSG00000186462	ENSG00000186462.9	4674	NAP1L2
ENSG00000139515	ENSG00000139515.6	3651	PDX1
ENSG00000102241	ENSG00000102241.12	27336	HTATSF1
ENSG00000165496	ENSG00000165496.5	140801	RPL10L
ENSG00000186184	ENSG00000186184.20	51082	POLR1D
ENSG00000101204	ENSG00000101204.18	1137	CHRNA4
ENSG00000131966	ENSG00000131966.14	55860	ACTR10
ENSG00000234602	ENSG00000234602.9	345643	MCIDAS
ENSG00000123561	ENSG00000123561.15	6906	SERPINA7
ENSG00000168575	ENSG00000168575.10	6575	SLC20A2
ENSG00000174405	ENSG00000174405.15	3981	LIG4
ENSG00000145626	ENSG00000145626.12	133688	UGT3A1
