"Orthogroup","V1","Entrez"
"OG0003949","NP_001186536","417831"
"OG0003950","XP_040551611","417833"
"OG0003952","XP_001235093","771874"
"OG0003953","XP_015138247","427863"
"OG0003954","XP_040507529","419539"
"OG0003955","NP_990480","396054"
"OG0003956","NP_001186543","417838"
"OG0003957","XP_004937619","101751988"
"OG0003958","NP_001186313","395609"
"OG0003959","NP_001186555","417845"
"OG0003960","XP_004937622","427865"
"OG0003961","XP_015138380","417850"
"OG0003962","NP_001012826","417851"
"OG0003963","XP_425441","427867"
"OG0003964","XP_004937629","417856"
"OG0003965","XP_015138490","427868"
"OG0003966","NP_001383301","427869"
"OG0003967","NP_001025914","417862"
"OG0003968","XP_015138627","417864"
"OG0003969","XP_015138649","417866"
"OG0003970","NP_001025916","417867"
"OG0003971","XP_025002447","396128"
"OG0003972","XP_416110","417868"
"OG0003973","XP_015137329","417869"
"OG0003974","XP_004947613","419524"
"OG0003975","XP_003640553","771556"
"OG0003976","XP_004934656","418550"
"OG0003977","NP_001025968","418546"
"OG0003979","XP_015156395","418542"
"OG0003980","NP_001012857","419526"
"OG0003981","NP_001186099","418541"
"OG0003982","XP_416748","418538"
"OG0003983","XP_015156446","418537"
"OG0003984","NP_001274116","417764"
"OG0003985","XP_015131458","100049619"
"OG0003986","XP_040547072","417768"
"OG0003987","XP_416013","417769"
"OG0003988","NP_001007087","417772"
"OG0003989","NP_001006229","417773"
"OG0003990","NP_001182398","427859"
"OG0003991","XP_004937601","417779"
"OG0003992","NP_001007851","417790"
"OG0003993","XP_004937605","417795"
"OG0003994","NP_001376223","417796"
"OG0003995","NP_001265024","417797"
"OG0003996","NP_001025911","417799"
"OG0003997","NP_001159384","417800"
"OG0003999","XP_416045","417802"
"OG0004000","XP_015136890","417812"
"OG0004001","XP_015136905","417813"
"OG0004002","NP_990171","395644"
"OG0004003","XP_003640399","771760"
"OG0004004","NP_001186486","417820"
"OG0004006","XP_025009973","417830"
"OG0004007","XP_416073","417832"
"OG0004008","XP_004947618","101747314"
"OG0004009","XP_416077","417836"
"OG0004010","XP_015137163","417839"
"OG0004011","NP_001186554","417843"
"OG0004012","XP_015137210","417844"
"OG0004013","NP_001072971","771226"
"OG0004014","XP_040551714","417846"
"OG0004015","NP_001305356","417848"
"OG0004016","XP_015138402","100858458"
"OG0004017","XP_040525427","417853"
"OG0004018","XP_001235188","771985"
"OG0004019","NP_001186579","417854"
"OG0004020","XP_416097","417855"
"OG0004021","XP_040530403","408026"
"OG0004024","XP_040507138","107052797"
"OG0004025","XP_015138749","417870"
"OG0004026","NP_990415","395968"
"OG0004027","NP_001025969","418552"
"OG0004028","XP_015156280","107055627"
"OG0004029","NP_001308527","418540"
"OG0004030","XP_416745","418536"
"OG0004031","XP_025003876","101749352"
"OG0004032","XP_024998573","419534"
"OG0004033","XP_015135869","427469"
"OG0004034","NP_990031","395437"
"OG0004035","XP_423865","426202"
"OG0004036","XP_003643057","100858851"
"OG0004037","NP_990036","395444"
"OG0004038","XP_004949290","427473"
"OG0004039","NP_001006306","419535"
"OG0004040","NP_001006452","422676"
"OG0004041","NP_990078","395506"
"OG0004042","XP_004944806","416198"
"OG0004043","XP_015149119","427616"
"OG0004044","XP_004944817","416197"
"OG0004045","XP_015149114","416196"
"OG0004046","NP_001039292","416194"
"OG0004047","NP_001264627","770795"
"OG0004048","XP_024997193","417284"
"OG0004049","NP_001006203","417286"
"OG0004050","XP_015135104","417287"
"OG0004051","XP_040505098","417283"
"OG0004052","XP_024997192","101751695"
"OG0004053","NP_001025865","417289"
"OG0004054","NP_001296301","427781"
"OG0004055","XP_015135100","427782"
"OG0004056","XP_416761","418555"
"OG0004057","XP_040526942","418556"
"OG0004058","NP_001265015","418560"
"OG0004059","XP_015157135","418565"
"OG0004060","NP_001074355","771199"
"OG0004061","XP_004934667","418566"
"OG0004062","NP_001264657","418568"
"OG0004063","XP_015157219","418569"
"OG0004064","XP_015157566","418574"
"OG0004065","XP_015157495","418577"
"OG0004066","NP_990241","395735"
"OG0004067","XP_003640531","427990"
"OG0004068","NP_001264663","418580"
"OG0004069","NP_001093756","418581"
"OG0004072","XP_040505706","418588"
"OG0004073","XP_004936847","424642"
"OG0004074","NP_001156717","424643"
"OG0004075","XP_040561161","424645"
"OG0004076","XP_422480","424646"
"OG0004077","XP_426662","429106"
"OG0004079","XP_015146687","424652"
"OG0004080","XP_015146678","772284"
"OG0004081","NP_001264536","424653"
"OG0004082","NP_001264542","424654"
"OG0004083","XP_422489","424655"
"OG0004084","XP_025008966","424658"
"OG0004085","XP_025008977","112529965"
"OG0004086","XP_004936891","424662"
"OG0004087","XP_015146673","424665"
"OG0004088","XP_040561083","429111"
"OG0004089","XP_040560384","374083"
"OG0004090","XP_422503","424670"
"OG0004092","NP_001026460","424673"
"OG0004095","XP_001235553","775978"
"OG0004096","NP_001026461","424685"
"OG0004097","NP_001128594","100189558"
"OG0004098","XP_040561112","424688"
"OG0004099","NP_989766","395078"
"OG0004100","NP_001263292","418558"
"OG0004101","NP_001032918","418559"
"OG0004102","XP_015157021","418567"
"OG0004103","XP_416776","418572"
"OG0004104","XP_015157045","418573"
"OG0004105","NP_001376418","422680"
"OG0004106","XP_040521300","418579"
"OG0004107","NP_001029994","427991"
"OG0004108","XP_040511222","418583"
"OG0004109","XP_416786","418585"
"OG0004110","XP_004936850","424644"
"OG0004111","NP_001264571","429105"
"OG0004112","NP_001292129","396550"
"OG0004113","XP_015146693","424647"
"OG0004115","XP_040561165","424650"
"OG0004116","NP_990517","396102"
"OG0004117","XP_015146685","772294"
"OG0004118","NP_001182523","424657"
"OG0004119","NP_001074974","772313"
"OG0004120","XP_426664","429108"
"OG0004121","XP_426665","429109"
"OG0004121","XP_426665","424659"
"OG0004122","NP_001264545","429109"
"OG0004122","NP_001264545","424659"
"OG0004123","NP_001026459","424661"
"OG0004124","XP_015146557","107054005"
"OG0004125","XP_025008804","424664"
"OG0004126","NP_001123960","424666"
"OG0004127","NP_001308472","424669"
"OG0004128","NP_001012945","424671"
"OG0004129","NP_001006542","424675"
"OG0004130","XP_004936909","424682"
"OG0004131","XP_015146641","424684"
"OG0004132","NP_001038123","424689"
"OG0004133","XP_024998564","100858203"
"OG0004134","NP_001186255","769400"
"OG0004135","XP_417046","418851"
"OG0004137","NP_001264720","418856"
"OG0004138","NP_001305349","428070"
"OG0004139","NP_001006271","418857"
"OG0004140","NP_990416","395969"
"OG0004141","NP_990530","396118"
"OG0004142","NP_990432","395993"
"OG0004143","NP_001012844","418863"
"OG0004144","XP_417059","418864"
"OG0004146","NP_001376394","418866"
"OG0004147","XP_025002584","418869"
"OG0004149","XP_428882","431331"
"OG0004150","XP_004938778","418872"
"OG0004151","XP_015131586","418876"
"OG0004152","NP_001026319","422684"
"OG0004153","XP_004938758","418858"
"OG0004154","XP_004938759","418859"
"OG0004155","XP_004938764","428071"
"OG0004156","NP_001120785","428072"
"OG0004157","NP_001006273","418871"
"OG0004159","XP_001233732","770395"
"OG0004161","NP_001073218","770107"
"OG0004162","XP_001233773","770438"
"OG0004163","XP_001233997","770660"
"OG0004164","XP_420894","422960"
"OG0004165","XP_004947632","426923"
"OG0004166","XP_015140481","100857465"
"OG0004168","XP_004935859","769868"
"OG0004169","XP_419990","421980"
"OG0004170","XP_015140475","428659"
"OG0004171","XP_025004887","107053153"
"OG0004172","XP_015140474","107053152"
"OG0004173","XP_025004924","101751860"
"OG0004174","XP_423512","425800"
"OG0004175","XP_015140500","421990"
"OG0004177","XP_003641098","421986"
"OG0004178","XP_015140492","421983"
"OG0004179","XP_015140516","421982"
"OG0004180","XP_424529","426920"
"OG0004181","NP_001305341","421981"
"OG0004182","XP_416639","418428"
"OG0004183","XP_004938360","770224"
"OG0004184","XP_004938363","418429"
"OG0004185","NP_001265007","418481"
"OG0004186","XP_425541","427971"
"OG0004187","XP_015154663","418479"
"OG0004188","XP_003641318","395244"
"OG0004189","XP_025006966","429955"
"OG0004190","XP_424381","426770"
"OG0004191","XP_040557386","431122"
"OG0004192","NP_001383594","100857683"
"OG0004193","XP_015141577","100858676"
"OG0004194","XP_001232780","769492"
"OG0004195","NP_001383128","395472"
"OG0004196","XP_015152910","426771"
"OG0004198","NP_001038119","423644"
"OG0004199","XP_040558805","423680"
"OG0004200","NP_989721","378907"
"OG0004201","XP_004942050","423676"
"OG0004202","XP_040558801","423675"
"OG0004203","XP_015134186","770883"
"OG0004204","XP_424383","426772"
"OG0004207","XP_015143436","373888"
"OG0004208","XP_004947642","770622"
"OG0004209","XP_015134162","423674"
"OG0004210","XP_001234209","770890"
"OG0004211","XP_015134183","770870"
"OG0004212","XP_015131848","422685"
"OG0004213","XP_426494","428940"
"OG0004214","XP_040507459","430991"
"OG0004215","NP_001012922","101749626"
"OG0004215","NP_001012922","423669"
"OG0004216","NP_001186454","423640"
"OG0004217","XP_004942035","423639"
"OG0004218","XP_015138735","101750205"
"OG0004219","XP_040552106","429470"
"OG0004220","XP_040552102","426292"
"OG0004221","XP_419375","421310"
"OG0004222","XP_025007752","423976"
"OG0004223","XP_004942421","428991"
"OG0004224","XP_421829","423971"
"OG0004225","XP_040507460","395205"
"OG0004226","XP_004942413","423961"
"OG0004228","XP_025007796","430674"
"OG0004229","XP_015144544","423953"
"OG0004230","XP_421814","423955"
"OG0004231","NP_001006567","426430"
"OG0004232","NP_001297018","423974"
"OG0004233","XP_040559079","423973"
"OG0004236","NP_001264313","423968"
"OG0004237","XP_025007809","423965"
"OG0004238","XP_040558418","425843"
"OG0004239","XP_003641552","768812"
"OG0004240","XP_423888","426225"
"OG0004241","XP_004942402","426223"
"OG0004242","XP_001231850","768745"
"OG0004243","NP_001382926","423954"
"OG0004244","XP_040503505","416645"
"OG0004245","XP_040507464","426777"
"OG0004246","NP_001265083","425865"
"OG0004247","XP_004945379","416642"
"OG0004248","XP_015150071","416641"
"OG0004249","NP_001026639","427679"
"OG0004250","XP_040503431","416640"
"OG0004251","XP_040503244","395126"
"OG0004252","XP_414935","416636"
"OG0004253","NP_001131120","416630"
"OG0004254","NP_989598","374125"
"OG0004255","NP_001289109","416429"
"OG0004256","XP_414741","416428"
"OG0004257","XP_004945148","416426"
"OG0004258","XP_004945139","416424"
"OG0004259","NP_001025800","416423"
"OG0004260","XP_004945126","416421"
"OG0004261","XP_040503599","416419"
"OG0004262","XP_015149631","416418"
"OG0004263","NP_001129149","768522"
"OG0004264","XP_015149628","416414"
"OG0004265","XP_024998692","431253"
"OG0004266","XP_015149988","416580"
"OG0004267","NP_001185568","416574"
"OG0004268","XP_025010903","416569"
"OG0004269","XP_015149960","416562"
"OG0004270","XP_015149964","416561"
"OG0004271","NP_001012546","416555"
"OG0004272","NP_001073043","416551"
"OG0004274","NP_001012807","416537"
"OG0004275","NP_001264484","416535"
"OG0004276","XP_003642166","771031"
"OG0004277","NP_001020005","427667"
"OG0004278","XP_024998533","395435"
"OG0004279","XP_414816","416512"
"OG0004280","XP_414815","416511"
"OG0004281","XP_025011132","416501"
"OG0004282","XP_024998550","426781"
"OG0004283","XP_004945231","416499"
"OG0004284","NP_001355992","416493"
"OG0004285","NP_001244129","416495"
"OG0004286","XP_001233098","416492"
"OG0004287","NP_001025803","416490"
"OG0004288","NP_001072963","770269"
"OG0004290","XP_015149850","416486"
"OG0004292","XP_040503444","425593"
"OG0004293","XP_015149648","416476"
"OG0004294","NP_989884","395237"
"OG0004295","XP_001233237","769924"
"OG0004296","XP_414779","416474"
"OG0004298","XP_025010968","416468"
"OG0004299","NP_001006160","416467"
"OG0004301","XP_004945193","427658"
"OG0004302","XP_015149827","416465"
"OG0004304","XP_001232943","769655"
"OG0004305","XP_040503249","395518"
"OG0004307","NP_001155877","416457"
"OG0004308","XP_015149640","416456"
"OG0004309","XP_414759","416451"
"OG0004310","XP_015149638","416450"
"OG0004311","XP_015149805","416449"
"OG0004312","NP_990276","770899"
"OG0004312","NP_990276","395787"
"OG0004313","NP_001383430","416436"
"OG0004314","XP_015149773","107049029"
"OG0004315","NP_001007478","396531"
"OG0004316","NP_989753","386586"
"OG0004318","XP_015149747","416431"
"OG0004319","XP_015149744","771906"
"OG0004320","XP_015152875","396311"
"OG0004321","XP_025011045","416620"
"OG0004322","XP_004945358","416619"
"OG0004323","XP_015150041","771638"
"OG0004324","XP_414916","416615"
"OG0004325","XP_424609","427007"
"OG0004326","XP_015150310","427005"
"OG0004327","XP_424402","426789"
"OG0004328","XP_040503349","427003"
"OG0004329","XP_015150308","427002"
"OG0004330","NP_001006573","427001"
"OG0004331","XP_004945521","101747453"
"OG0004332","XP_025011135","426995"
"OG0004333","XP_004945346","416613"
"OG0004334","XP_015149708","416609"
"OG0004335","XP_003642170","427675"
"OG0004336","NP_001006169","416597"
"OG0004337","NP_001383444","416595"
"OG0004338","XP_004945124","416413"
"OG0004339","XP_015149783","768445"
"OG0004340","XP_414884","416584"
"OG0004342","XP_040503316","416588"
"OG0004343","XP_015150011","416589"
"OG0004344","NP_001383751","374123"
"OG0004345","NP_001264495","416591"
"OG0004348","XP_025011026","427678"
"OG0004349","XP_040503334","416634"
"OG0004351","XP_001234550","771988"
"OG0004352","XP_004945373","416633"
"OG0004353","NP_001264543","771742"
"OG0004354","XP_015150057","416632"
"OG0004356","XP_015149630","416416"
"OG0004357","XP_015149986","416579"
"OG0004359","NP_001264493","416578"
"OG0004360","NP_001026638","427672"
"OG0004361","XP_015149981","771251"
"OG0004362","NP_001272430","771230"
"OG0004363","NP_001025810","416575"
"OG0004364","XP_004945321","416572"
"OG0004366","NP_001006167","416565"
"OG0004367","XP_414864","416564"
"OG0004368","XP_040503811","427671"
"OG0004369","XP_015149958","416560"
"OG0004370","XP_025011015","107054618"
"OG0004371","XP_425540","427968"
"OG0004372","XP_015149951","770994"
"OG0004373","XP_015149942","416556"
"OG0004374","XP_414854","416553"
"OG0004375","XP_414851","416550"
"OG0004376","XP_414850","416549"
"OG0004377","NP_001007835","416548"
"OG0004378","XP_414848","416547"
"OG0004379","XP_414847","416546"
"OG0004380","NP_001006166","416545"
"OG0004381","NP_001026023","419173"
"OG0004382","NP_001264093","416544"
"OG0004384","NP_001264681","416538"
"OG0004385","NP_001264989","416531"
"OG0004386","NP_001254748","771014"
"OG0004387","XP_040503538","416530"
"OG0004388","XP_015149916","416528"
"OG0004389","NP_990062","395483"
"OG0004390","XP_004945275","427666"
"OG0004391","XP_414831","416527"
"OG0004393","NP_001025805","416513"
"OG0004394","XP_040503495","416510"
"OG0004395","XP_015149894","427664"
"OG0004396","NP_001025804","416497"
"OG0004397","NP_001383542","427662"
"OG0004398","NP_001264480","416494"
"OG0004399","XP_414797","416491"
"OG0004400","NP_001171603","416485"
"OG0004401","XP_040503432","416482"
"OG0004402","XP_004945203","416479"
"OG0004403","XP_015149844","395463"
"OG0004404","XP_001233206","769893"
"OG0004405","XP_025010966","416473"
"OG0004406","XP_015149839","416470"
"OG0004407","XP_015130457","418772"
"OG0004408","XP_015149730","427660"
"OG0004409","NP_001352111","101749834"
"OG0004410","XP_003642190","769783"
"OG0004411","XP_015149816","416461"
"OG0004412","XP_004945190","416460"
"OG0004413","XP_040503768","416455"
"OG0004414","NP_001316433","427657"
"OG0004415","XP_414755","416447"
"OG0004416","NP_989637","374196"
"OG0004417","XP_425229","427656"
"OG0004418","XP_015149804","416445"
"OG0004419","XP_004945167","416440"
"OG0004421","XP_414751","416439"
"OG0004422","XP_414750","416438"
"OG0004423","NP_001264458","416437"
"OG0004424","XP_001232429","769200"
"OG0004425","XP_015149772","427654"
"OG0004426","XP_003642186","100859701"
"OG0004427","NP_001383010","101752182"
"OG0004429","NP_989979","395360"
"OG0004431","NP_001025814","416625"
"OG0004433","NP_001006172","416623"
"OG0004434","XP_025011048","416622"
"OG0004435","NP_001025813","416621"
"OG0004436","XP_424611","427009"
"OG0004437","XP_424610","427008"
"OG0004438","XP_015150302","427006"
"OG0004440","XP_424600","107049049"
"OG0004441","XP_428969","431417"
"OG0004444","XP_015150031","416612"
"OG0004445","XP_004945352","416611"
"OG0004446","XP_015149710","416610"
"OG0004447","NP_001264934","419183"
"OG0004448","XP_414907","416605"
"OG0004449","XP_015150019","414781"
"OG0004450","XP_004945342","416602"
"OG0004451","NP_001006170","416598"
"OG0004452","NP_001264503","416594"
"OG0004453","XP_414883","416583"
"OG0004454","XP_015149992","416585"
"OG0004455","NP_001007870","419184"
"OG0004456","XP_015132774","426843"
"OG0004457","XP_001234587","771294"
"OG0004459","NP_001006571","426847"
"OG0004460","XP_424455","426846"
"OG0004461","NP_001183967","419498"
"OG0004464","NP_001004411","425002"
"OG0004465","NP_001006554","425003"
"OG0004466","XP_015147242","771469"
"OG0004467","XP_040561382","395358"
"OG0004468","NP_001289041","425008"
"OG0004469","XP_015147257","425014"
"OG0004471","XP_015147165","425017"
"OG0004472","XP_040561843","425019"
"OG0004473","XP_015147299","425026"
"OG0004474","NP_001004412","425031"
"OG0004475","NP_989993","395382"
"OG0004476","XP_015147310","425032"
"OG0004477","XP_426718","429163"
"OG0004478","XP_425700","428142"
"OG0004479","NP_001383043","396275"
"OG0004480","NP_001156796","425033"
"OG0004481","XP_416969","418773"
